date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1640995200,2,453.95,0,7.8,31.47,5.66,13.05,15.85,2.66
1640998800,2,410.56,0,8.4,42.92,13.47,11.65,13.74,1.6
1641002400,2,403.88,0.03,9.42,47.21,17.88,12.38,14.71,1.41
1641006000,2,400.54,0.61,10.62,50.07,24.08,12.18,14.72,1.3
1641009600,1,377.18,1.1,9.6,59.37,25.27,9.69,11.93,1
1641013200,1,350.48,0.95,7.28,70.81,20.27,7.02,8.9,0.9
1641016800,2,327.11,0.7,5.48,80.82,16.21,6.14,7.78,0.79
1641020400,2,313.76,0.54,4.76,87.26,14.66,7.25,8.76,0.66
1641024000,2,320.43,0.44,4.71,89.41,13.95,8.67,10.11,0.7
1641027600,2,330.45,0.34,4.88,89.41,13.35,10.03,11.42,0.78
1641031200,2,350.48,0.36,5.74,87.26,14.78,13.21,14.6,0.88
1641034800,2,380.52,0.38,6.77,85.83,15.5,19.55,21.07,0.97
1641038400,3,420.57,0.2,8.23,86.55,15.26,24.12,25.74,0.97
1641042000,4,467.3,0.01,8.65,87.26,12.52,27.28,29.31,1.17
1641045600,4,514.03,0,8.65,85.12,11.44,31.78,34.55,1.41
1641049200,4,547.41,0,8.74,83.68,11.68,35.95,39.45,1.41
1641052800,4,554.08,0,8.31,81.54,11.09,37.53,41.58,1.38
1641056400,4,540.73,0,7.54,77.25,10.25,33.87,37.83,1.36
1641060000,4,500.68,0,6.68,71.53,9.06,26.34,29.8,1.27
1641063600,3,460.62,0,5.83,65.09,7.33,22.44,25.62,1.35
1641067200,3,447.27,0,4.93,60.08,5.25,22.36,26.03,1.6
1641070800,3,433.92,0,4.24,56.51,4.05,24.15,28.62,1.79
1641074400,4,433.92,0,4.2,50.78,3.4,26.86,32.1,2.15
1641078000,4,440.6,0,4.5,44.35,3.07,30.36,36.5,2.63
1641081600,4,453.95,0,5.18,38.27,3.07,34.53,41.68,3.13
1641085200,4,480.65,0,6.6,33.62,3.34,38.72,47.36,3.39
1641088800,4,540.73,0.05,9.85,30.04,4.23,43.29,54.36,3.26
1641092400,4,567.44,0.51,11.48,35.76,6.26,43.75,56.31,3.04
1641096000,4,413.89,0.54,9.68,68.66,22.41,28.47,37.68,0.66
1641099600,4,380.52,0.55,7.8,75.82,20.27,25.4,33.97,0.49
1641103200,4,363.83,0.49,6.17,78.68,17.17,27.72,36.06,0.36
1641106800,3,330.45,0.61,4.76,75.1,14.54,22.52,28.35,0.4
1641110400,2,307.08,0.62,3.9,70.81,12.64,16.84,20.81,0.55
1641114000,2,297.07,0.6,3.47,69.38,11.32,15.32,18.7,0.64
1641117600,2,300.41,0.61,3.9,70.81,12.16,15.93,19.21,0.77
1641121200,2,320.43,0.47,4.8,77.96,12.99,19.55,23.45,0.98
1641124800,4,350.48,0.18,5.65,89.41,12.99,25.14,29.88,1.19
1641128400,4,387.19,0.01,5.91,98.71,12.4,31.26,36.84,1.54
1641132000,4,407.22,0,6,100.14,11.92,35.44,41.6,2.03
1641135600,4,410.56,0,6.08,92.98,11.44,35.27,41.91,2.15
1641139200,4,413.89,0,5.31,87.26,8.34,35.32,43.08,2.18
1641142800,4,427.25,0,5.01,80.82,5.66,38.73,48.47,2.22
1641146400,4,440.6,0,5.14,75.82,5.01,43.67,55.47,1.92
1641150000,4,460.62,0,5.31,68.66,4.53,48.24,61.8,1.84
1641153600,5,480.65,0,5.48,60.08,4.29,53.78,68.79,2.03
1641157200,5,500.68,0,5.44,52.21,4.29,59.36,75.55,2.15
1641160800,5,520.71,0,5.65,45.06,4.35,63.39,80.1,2.31
1641164400,5,534.06,0,5.91,38.98,4.35,63.11,79.59,2.44
1641168000,5,540.73,0,6.43,35.05,4.41,59.01,74.65,2.66
1641171600,5,554.08,0,7.63,32.54,4.77,52.85,67.74,2.85
1641175200,4,600.81,0.13,10.71,30.04,6.08,47.71,62.84,3.17
1641178800,4,620.84,1.79,11.48,34.69,10.13,43.58,58.54,3.39
1641182400,4,467.3,2.68,12.51,59.37,34.33,35.48,46.66,1.03
1641186000,4,417.23,2.07,11.65,72.24,35.29,29.14,37.89,0.84
1641189600,4,393.87,1.29,10.45,81.54,32.42,25.85,33.33,0.74
1641193200,2,367.16,0.99,9.17,82.25,28.85,19.93,25.59,0.67
1641196800,2,347.14,0.69,8.74,76.53,25.99,16.29,21.04,0.75
1641200400,2,343.8,0.41,8.74,72.96,24.08,16.42,21.28,0.87
1641204000,2,347.14,0.67,9.17,71.53,25.03,17.76,22.89,1.06
1641207600,2,357.15,0.8,9.34,71.53,24.56,19.46,24.97,1.33
1641211200,3,373.84,0.43,9.25,71.53,20.98,20.52,26.29,1.57
1641214800,3,400.54,0.02,8.05,74.39,15.14,22.64,28.82,2.01
1641218400,4,447.27,0,7.11,85.12,12.04,30.68,37.77,2.72
1641222000,4,500.68,0,7.11,100.14,11.56,44.69,52.79,3.01
1641225600,5,534.06,0,6.85,113.01,10.61,56.85,66.47,2.63
1641229200,5,520.71,0,6.6,107.29,8.94,58.2,70.22,2.28
1641232800,5,500.68,0,6.43,91.55,7.45,56.33,70.28,1.9
1641236400,5,487.33,0,5.83,80.82,5.42,56.93,70.91,1.66
1641240000,5,494,0,5.06,72.96,3.78,58.1,71.24,1.79
1641243600,5,507.35,0,4.63,66.52,3.37,59.18,71.3,1.96
1641247200,5,514.03,0,4.67,60.08,3.61,60.21,71.71,2.09
1641250800,5,527.38,0,4.88,54.36,4.23,62.01,73.14,2.15
1641254400,5,534.06,0,5.44,50.07,5.13,64.27,75.37,2.15
1641258000,5,554.08,0,6.51,46.49,6.26,66.56,77.96,2.25
1641261600,5,600.81,0.11,9.08,42.92,8.11,67.11,79.68,2.44
1641265200,5,614.17,1.42,10.28,46.49,12.16,62.92,75.91,2.56
1641268800,4,500.68,2.63,12.34,67.95,35.29,47.16,56.98,0.74
1641272400,4,453.95,2.68,12.34,82.97,40.53,39.22,47.65,0.55
1641276000,4,433.92,2.29,11.48,95.84,41.48,36.02,43.78,0.58
1641279600,4,410.56,1.49,9,105.86,34.33,26.35,31.7,0.39
1641283200,2,387.19,1.15,8.23,103,30.28,19.94,23.94,0.47
1641286800,2,377.18,1.12,8.05,100.14,28.61,17.5,21.15,0.64
1641290400,2,390.53,1.1,8.83,97.27,26.46,18.42,22.43,1.5
1641294000,2,400.54,0.54,9.85,86.55,19.31,19.18,23.68,2.5
1641297600,3,400.54,0.15,9.17,79.39,10.97,21.41,26.42,2.91
1641301200,4,397.21,0,7.37,80.82,6.62,27.29,33.47,3.1
1641304800,4,413.89,0,6.85,85.12,6.44,34.87,43.06,3.83
1641308400,4,440.6,0,6.85,94.41,7.39,42.68,53.5,4.5
1641312000,5,473.98,0,6.85,105.86,7.87,51.27,65.01,4.81
1641315600,5,487.33,0,7.37,104.43,8.7,55.34,70.74,4.37
1641319200,5,480.65,0,7.45,95.84,8.46,56.38,71.71,3.1
1641322800,5,480.65,0,6.85,86.55,6.56,58.92,73.69,2.28
1641326400,5,494,0,6.34,75.1,5.01,62.2,76.66,2.22
1641330000,5,507.35,0,6.08,65.09,4.71,65.48,79.64,2.37
1641333600,5,554.08,0,6.94,45.42,3.58,69.73,83.99,2.75
1641337200,5,607.49,0.01,8.23,27.54,3.01,74.33,89.14,3.13
1641340800,5,654.22,0.06,9.85,16.81,3.22,79.6,95.29,3.61
1641344400,5,747.68,0.52,13.19,9.39,4.17,86.44,104.33,4.18
1641348000,5,1001.36,5.31,18.16,2.17,6.2,101.1,124.76,4.69
1641351600,5,1321.79,18.33,17.65,6.26,7.99,117.34,146.71,5.76
1641355200,5,554.08,3.16,17.65,71.53,43.87,80.89,96.27,0.89
1641358800,5,480.65,4.64,19.54,78.68,61.99,73.11,86.73,0.92
1641362400,5,453.95,5.7,21.25,87.98,76.29,73.09,86.54,0.86
1641366000,5,407.22,5.25,20.73,98.71,80.11,63.01,73.61,0.25
1641369600,5,380.52,4.36,20.05,104.43,80.11,56.8,65.38,0
1641373200,5,370.5,3.74,19.88,108.72,79.15,56.41,64.61,0
1641376800,5,393.87,2.91,20.73,107.29,70.57,57.53,66.11,0.89
1641380400,5,427.25,1.56,20.39,98.71,49.11,55.34,64.65,3.01
1641384000,4,440.6,0.5,18.16,88.69,27.42,49.72,59.37,4.56
1641387600,4,440.6,0.01,14.39,77.96,13.59,43.56,53.57,5.76
1641391200,4,447.27,0,12.17,68.66,8.11,41.45,52.57,6.97
1641394800,4,467.3,0,11.31,66.52,6.38,43.43,55.85,7.66
1641398400,4,473.98,0,10.02,70.81,5.25,48.21,62.52,7.09
1641402000,5,487.33,0,8.74,77.25,4.65,54.87,71.9,5.45
1641405600,5,507.35,0,8.05,78.68,5.42,63.53,82.43,3.86
1641409200,5,534.06,0,7.37,78.68,6.38,73.06,92.56,2.69
1641412800,5,547.41,0,6.6,75.82,5.48,77.75,97.09,2.28
1641416400,5,547.41,0,5.48,75.1,4.41,79.25,97.77,2.22
1641420000,5,554.08,0,5.18,65.8,3.4,79.73,97.29,2.25
1641423600,5,567.44,0,5.4,53.64,2.95,80.44,97.26,2.25
1641427200,5,574.11,0,5.91,46.49,3.13,81.96,98.41,2.31
1641430800,5,600.81,0,7.54,41.13,3.81,84.11,101.02,2.6
1641434400,5,667.57,0.08,11.48,34.69,5.42,88.2,107.34,2.91
1641438000,5,734.33,1.79,13.71,31.83,7.33,92.61,114.34,3.55
1641441600,5,487.33,2.4,13.37,64.37,36.24,72.22,88.1,0.14
1641445200,5,433.92,2.93,13.71,72.24,42.92,64.38,78.75,0.11
1641448800,5,407.22,2.91,14.05,77.96,45.78,61.16,74.86,0.46
1641452400,4,363.83,2.26,12.17,90.12,39.58,47,56.94,0.42
1641456000,4,333.79,1.69,9.34,97.27,30.99,37.16,44.52,0.56
1641459600,4,320.43,1.26,7.2,98.71,23.37,32.9,39.22,0.88
1641463200,4,317.1,1.12,6.94,95.84,20.5,30.08,35.86,1.25
1641466800,4,320.43,0.92,7.63,90.12,19.31,28.37,34.23,1.61
1641470400,4,327.11,0.39,8.4,86.55,16.69,28.78,35.23,1.92
1641474000,4,343.8,0.01,7.71,85.83,12.28,32.07,39.45,2.5
1641477600,4,373.84,0,7.2,86.55,10.01,37.43,45.95,3.42
1641481200,4,403.88,0,7.45,86.55,9.54,42.51,52.2,3.89
1641484800,4,413.89,0,7.97,79.39,8.82,42.28,52.85,3.51
1641488400,4,407.22,0,8.91,65.09,8.58,36.54,47.77,2.75
1641492000,4,387.19,0,9.08,53.64,8.11,29.7,40.88,2.06
1641495600,4,367.16,0,8.23,46.49,6.91,25.04,35.57,1.69
1641499200,3,353.81,0,7.03,43.27,5.72,22.18,31.79,1.58
1641502800,3,347.14,0,5.83,42.2,4.95,20.37,29.14,1.58
1641506400,2,350.48,0,5.18,40.77,4.23,19.86,27.86,1.8
1641510000,3,363.83,0,5.06,37.19,3.67,20.2,27.96,2.12
1641513600,3,380.52,0,5.48,33.62,3.7,20.87,28.62,2.37
1641517200,3,407.22,0.01,6.68,30.76,4.05,21.82,30.34,2.66
1641520800,3,467.3,0.13,9.68,27.54,5.3,23.71,34.19,3.04
1641524400,4,507.35,1.82,10.71,29.33,7.75,25.28,37.36,3.39
1641528000,3,410.56,4.08,12.85,37.19,30.99,22.79,32.3,2.06
1641531600,3,380.52,5.14,13.02,43.63,39.1,20.74,29.22,1.93
1641535200,3,360.49,4.86,13.02,55.79,41.48,20.17,28.48,1.96
1641538800,2,327.11,3.13,10.45,68.66,34.33,14.68,20.19,1.35
1641542400,2,307.08,1.84,8.57,75.1,27.18,10.92,14.7,1.14
1641546000,1,297.07,1.2,7.71,73.67,22.41,9.01,12.16,1.23
1641549600,1,300.41,1.24,8.31,70.81,22.41,8.92,12.05,1.6
1641553200,2,317.1,1.22,9.34,69.38,22.17,10.58,14.24,2.18
1641556800,2,340.46,0.64,10.02,67.23,18.84,12.78,17.17,2.69
1641560400,2,363.83,0.04,9.25,66.52,13.11,16.57,22.1,3.32
1641564000,3,400.54,0,7.97,70.81,9.54,24.72,32.41,4.18
1641567600,4,447.27,0,7.8,76.53,8.23,36.03,45.76,4.31
1641571200,4,467.3,0,8.31,73.67,7.63,41.56,51.65,3.39
1641574800,4,453.95,0,9.51,60.08,8.94,37.03,46.05,2.34
1641578400,4,420.57,0,9.85,47.92,10.13,31.33,39.38,1.57
1641582000,4,400.54,0,8.23,42.2,7.57,28.67,36.44,1.39
1641585600,4,393.87,0,6.51,40.41,5.07,27.17,34.9,1.58
1641589200,4,387.19,0,5.44,40.05,3.76,25.6,32.8,1.85
1641592800,3,393.87,0,5.06,37.19,2.98,24.88,32.03,2.28
1641596400,4,407.22,0,5.18,32.9,2.62,25.08,32.28,2.69
1641600000,4,423.91,0,5.65,29.33,2.74,25.56,32.85,3.17
1641603600,3,440.6,0.01,6.6,27.18,3.04,24.64,31.9,3.39
1641607200,3,480.65,0.08,8.65,25.03,3.61,24.13,31.96,3.36
1641610800,3,514.03,1.03,9.94,24.68,4.29,23.96,32.62,3.48
1641614400,2,367.16,2.12,11.31,40.05,28.61,19.4,25.87,1.61
1641618000,2,333.79,2.93,11.14,46.49,33.86,17.66,23.72,1.55
1641621600,2,323.77,3.16,10.8,52.93,36.24,17.31,23.38,1.57
1641625200,2,307.08,2.57,9.6,65.09,34.81,15.97,21.15,1.25
1641628800,2,297.07,1.73,9.42,69.38,31.95,13.55,17.76,1.14
1641632400,2,287.06,1.15,9.42,66.52,27.89,11.51,15.32,1.23
1641636000,2,293.73,1.54,9.94,62.94,26.94,11.23,15.14,1.79
1641639600,2,313.76,1.37,10.45,60.08,23.37,11.98,16.25,2.6
1641643200,2,327.11,0.68,10.02,57.22,16.45,13,17.58,3.1
1641646800,2,340.46,0.04,8.48,57.22,10.49,15.11,20.11,3.45
1641650400,2,360.49,0,6.77,60.8,7.39,18.7,24.49,3.93
1641654000,3,380.52,0,5.83,67.95,6.14,23.84,30.9,4.5
1641657600,4,397.21,0,5.18,75.82,4.95,29.28,38.14,4.69
1641661200,4,390.53,0,6.6,67.95,6.5,30.06,40.28,3.83
1641664800,4,370.5,0,9.77,49.35,10.73,31.32,43.22,2.34
1641668400,4,357.15,0,10.37,39.7,11.32,33.28,46.28,1.57
1641672000,4,347.14,0,8.91,38.27,9.18,32.26,44.56,1.52
1641675600,4,340.46,0,6.68,39.7,6.68,28.73,39.52,1.68
1641679200,4,343.8,0,5.18,40.41,4.83,26.14,36,1.92
1641682800,4,350.48,0,4.5,38.98,3.67,25.39,34.44,2.12
1641686400,4,360.49,0,4.37,37.19,3.22,25.63,34.27,2.28
1641690000,4,377.18,0,4.88,35.76,3.19,26.46,35.69,2.5
1641693600,4,413.89,0.05,6.94,33.26,4.17,28.42,39.66,2.88
1641697200,4,447.27,1.09,8.4,33.62,6.74,29.84,42.62,3.36
1641700800,4,357.15,3.58,13.88,43.99,38.15,25.5,35.46,1.74
1641704400,3,330.45,4.02,15.42,48.64,46.25,23.02,31.61,1.39
1641708000,3,317.1,3.27,15.59,54.36,46.25,20.47,28.39,1.33
1641711600,2,300.41,2.4,14.39,61.51,43.87,17.82,24.38,1.11
1641715200,2,287.06,2.01,12.34,67.95,39.1,15.41,20.77,0.93
1641718800,2,280.38,1.63,10.02,72.24,32.9,13.95,18.78,0.93
1641722400,2,280.38,1.4,9.34,75.82,30.52,13.45,18.1,1.06
1641726000,2,277.04,1.08,10.02,72.96,28.37,12.7,17.26,1.36
1641729600,2,280.38,0.47,10.2,67.95,23.13,11.61,16.03,1.74
1641733200,2,297.07,0.02,8.4,65.09,14.07,12.35,17.05,2.69
1641736800,2,327.11,0,6.94,63.66,8.58,15.25,20.88,4.02
1641740400,2,347.14,0,6.17,65.8,6.5,18.82,25.6,4.94
1641744000,4,373.84,0,5.57,72.24,4.65,25.27,33.92,5.38
1641747600,4,407.22,0,7.28,71.53,7.87,35.5,46.32,4.56
1641751200,4,420.57,0,13.54,55.79,20.5,46.22,58.51,2.66
1641754800,5,410.56,0,21.76,35.76,31.95,55.18,68.01,1.47
1641758400,5,413.89,0,27.76,22.53,34.33,61.93,74.98,1.28
1641762000,5,410.56,0.02,30.85,14.66,32.9,67.09,80.12,1.23
1641765600,5,417.23,0.04,30.85,11,28.37,71.18,84.18,1.52
1641769200,5,427.25,0.07,28.79,9.75,24.56,74.43,87.54,1.82
1641772800,5,433.92,0.09,27.42,9.66,25.03,77.47,90.97,1.6
1641776400,5,447.27,0.14,26.05,10.28,27.66,79.25,93.21,0.9
1641780000,5,487.33,0.59,25.7,9.48,26.7,78.83,93.93,1.12
1641783600,5,534.06,5.59,22.62,13.77,29.09,78.72,94.84,0.9
1641787200,5,467.3,12.41,24.68,18.95,69.62,75.45,89.58,0
1641790800,5,420.57,15.65,27.42,18.95,89.65,75.95,88.79,0
1641794400,5,390.53,16.76,27.76,19.85,93.46,78.78,91.18,0
1641798000,5,330.45,10.17,23.65,42.92,72.48,58.02,66.4,0
1641801600,4,290.39,4.08,19.88,55.07,50.07,41.08,46.77,0
1641805200,4,273.7,1.72,14.91,64.37,34.81,31.52,35.94,0
1641808800,4,277.04,1.26,12.68,71.53,28.85,27.02,31.21,0
1641812400,4,290.39,1.08,11.14,77.25,22.89,26.03,30.79,0.35
1641816000,3,297.07,0.55,9.68,77.96,15.97,22.2,27.57,1.55
1641819600,2,307.08,0.04,8.57,75.1,10.01,16.89,23.17,2.75
1641823200,2,327.11,0,8.83,71.53,7.75,15.65,23.94,4.12
1641826800,2,353.81,0,11.65,62.23,8.46,19.18,30.09,4.75
1641830400,4,390.53,0,16.62,46.49,13.35,27.72,41.53,4.56
1641834000,4,427.25,0,25.02,28.25,25.27,41.05,57.29,3.51
1641837600,5,447.27,0.07,36.33,11.98,36.72,53.21,69.72,2.12
1641841200,5,447.27,0.41,41.47,3.84,34.33,59.27,74.62,1.49
1641844800,5,460.62,0.92,39.41,1.35,25.03,61.39,75.9,1.68
1641848400,5,473.98,1.36,33.93,0.77,19.55,59.97,73.93,2.03
1641852000,5,487.33,1.45,26.73,0.85,14.19,57.07,71.35,2.6
1641855600,5,507.35,1.51,21.25,0.87,9.89,54.45,69.34,2.91
1641859200,5,534.06,1.93,17.99,0.72,7.87,53.69,68.94,3.13
1641862800,5,594.14,3.35,15.94,0.48,7.33,54.36,70.56,3.36
1641866400,5,727.65,7.38,14.91,0.77,8.34,57,76.13,3.83
1641870000,5,834.47,13.3,12.68,6.44,9.78,58.26,79.4,4.5
1641873600,4,494,8.05,15.08,24.68,39.58,33.27,45.7,1.96
1641877200,4,447.27,7.71,17.99,31.11,48.64,27.86,38.76,2.06
1641880800,3,397.21,5.48,20.91,36.48,50.07,23.86,33.6,2.15
1641884400,2,330.45,3.58,17.99,44.35,43.87,14.81,20.66,1.47
1641888000,2,307.08,2.65,12.51,57.22,33.38,10.33,14.11,1.3
1641891600,1,303.75,1.84,9,69.38,26.23,9.11,12.09,1.35
1641895200,1,303.75,1.36,8.14,72.96,23.6,8.44,11.16,1.52
1641898800,1,307.08,0.94,9.34,67.23,23.13,7.77,10.6,1.92
1641902400,1,313.76,0.35,10.54,62.94,21.22,7.44,10.58,2.34
1641906000,1,327.11,0.02,9.85,67.23,15.5,9.15,13.23,3.01
1641909600,2,353.81,0,9.77,75.82,13.47,15.79,21.38,3.26
1641913200,4,383.85,0,14.91,69.38,21.7,26.1,32.64,2.5
1641916800,4,393.87,0,28.1,43.27,41.96,36.82,44.08,1.2
1641920400,4,400.54,0.01,45.24,20.03,62.94,48.11,57.63,0.35
1641924000,5,400.54,0.1,56.21,8.94,71.53,55.75,67.16,0
1641927600,5,400.54,0.21,56.89,4.96,64.85,57.06,68.44,0
1641931200,5,407.22,0.24,55.52,3.93,53.41,56.4,67.17,0
1641934800,5,410.56,0.22,52.09,3.98,43.87,55.71,65.61,0
1641938400,5,413.89,0.24,47.98,3.93,34.81,59.87,68.94,0
1641942000,5,420.57,0.29,45.24,3.62,29.8,65.33,73.83,0
1641945600,5,440.6,0.54,45.24,2.46,30.04,73.02,81.44,0
1641949200,5,453.95,3.49,48.67,0.48,47.68,79.27,87.64,0
1641952800,5,487.33,9.72,47.3,0.23,62.94,83.08,92.07,0
1641956400,5,527.38,18.1,41.13,3.76,72.48,83.28,92.75,0
1641960000,5,453.95,25.7,37.36,7.42,107.77,71.64,79.28,0
1641963600,5,413.89,25.7,35.64,8.31,112.53,62.46,69,0
1641967200,5,403.88,23.47,37.36,7.96,109.67,58.17,64.31,0
1641970800,5,407.22,20.34,37.7,15.38,99.18,57.34,63.34,0
1641974400,5,400.54,14.19,32.9,30.76,79.15,51.28,56.78,0
1641978000,4,390.53,9.05,27.76,52.21,64.85,47.51,52.81,0
1641981600,4,380.52,4.14,22.28,77.25,51.5,44.71,49.85,0.11
1641985200,4,367.16,1.59,19.36,88.69,42.44,38.45,43.33,0.63
1641988800,4,360.49,0.4,18.16,87.26,35.76,33.52,38.39,0.78
1641992400,4,370.5,0.01,14.57,82.25,24.08,31.18,36.8,1.58
1641996000,4,397.21,0,11.48,75.82,13.35,29.49,36.75,2.91
1641999600,4,417.23,0,9.85,67.23,9.42,30.47,39.96,3.17
1642003200,4,433.92,0,18.51,50.78,22.17,44.85,57.43,1.88
1642006800,5,460.62,0,31.53,31.11,39.1,58.97,71.75,0.64
1642010400,4,440.6,0.01,28.1,21.28,31.95,48.89,58.1,0.5
1642014000,4,393.87,0.01,18.34,19.67,19.31,31.99,38.01,0.74
1642017600,3,367.16,0.01,12.17,22.53,12.76,21.31,25.88,1.01
1642021200,2,353.81,0.01,9.42,26.11,11.44,16.01,19.92,1.23
1642024800,2,353.81,0.01,10.71,25.75,15.02,14.61,18.19,1.31
1642028400,2,370.5,0.02,14.74,21.1,20.98,16.35,19.95,1.5
1642032000,3,407.22,0.05,20.22,15.38,27.42,22.21,26.32,1.77
1642035600,4,460.62,0.14,25.7,11.8,33.38,30.61,35.55,2.12
1642039200,4,520.71,0.66,32.22,7.42,42.44,38.16,44.29,2.44
1642042800,4,574.11,6.37,33.24,7.42,58.17,44.91,51.91,2.44
1642046400,4,540.73,15.2,28.79,11.8,82.97,41.72,48.06,1.55
1642050000,4,500.68,13.41,24.33,23.6,77.25,35.62,41.03,1.36
1642053600,4,467.3,8.61,21.59,48.64,67.71,32.98,37.77,1.35
1642057200,4,433.92,3.63,15.94,88.69,51.5,32.13,36.2,1.39
1642060800,4,410.56,1.58,12,113.01,40.53,30.5,34.02,1.54
1642064400,4,400.54,1.06,11.65,117.3,38.62,27.76,31.12,1.9
1642068000,3,393.87,0.96,11.48,114.44,36.24,24.42,27.73,2.41
1642071600,3,393.87,1.01,12.17,110.15,33.86,23.39,26.82,2.91
1642075200,3,397.21,0.62,13.71,104.43,30.99,22.95,26.64,3.42
1642078800,3,423.91,0.04,13.19,98.71,20.27,23.2,27.8,4.62
1642082400,3,453.95,0,11.31,92.98,10.73,24.51,30.62,5.76
1642086000,4,460.62,0,9.42,91.55,7.03,26.45,33.21,5.51
1642089600,4,447.27,0,6.51,105.86,5.01,31.93,38.87,4.18
1642093200,4,460.62,0,5.83,111.58,6.68,40.34,48.64,3.07
1642096800,4,460.62,0,7.37,81.54,9.78,37.68,45.68,2.03
1642100400,4,440.6,0,8.57,51.5,10.85,28.25,34.44,1.31
1642104000,3,420.57,0,8.65,37.19,10.97,22.25,27.24,1.2
1642107600,3,413.89,0,9,30.04,12.64,20.29,24.88,1.36
1642111200,3,413.89,0.01,11.82,24.68,18.6,21.07,25.47,1.44
1642114800,3,417.23,0.02,15.25,20.38,24.32,21.66,25.69,1.38
1642118400,3,420.57,0.05,18.51,16.09,29.56,21.5,25.28,1.44
1642122000,3,427.25,0.16,21.59,11.8,33.86,20.94,24.82,1.65
1642125600,3,453.95,1.13,27.42,5.32,45.3,22.37,26.84,1.76
1642129200,4,487.33,9.39,29.13,4.92,69.62,27.48,32.72,1.68
1642132800,4,480.65,17.21,27.08,10.37,89.65,28.79,33.99,0.99
1642136400,4,453.95,16.54,25.02,18.42,85.83,25.71,30.46,0.78
1642140000,3,433.92,13.3,23.99,30.76,79.15,24.37,29,0.86
1642143600,3,423.91,7.49,20.73,56.51,63.9,24.63,28.76,1.01
1642147200,3,403.88,3.69,16.11,86.55,49.59,24.81,28.37,1.17
1642150800,3,383.85,2.04,12,107.29,38.62,23.35,26.65,1.54
1642154400,3,370.5,1.37,10.62,115.87,32.9,20.45,23.44,1.93
1642158000,2,363.83,1.1,12.17,107.29,33.38,17.74,20.56,2.25
1642161600,2,367.16,0.58,14.91,95.84,33.86,16.01,18.88,2.6
1642165200,2,410.56,0.04,14.57,86.55,23.37,17.36,21.21,3.96
1642168800,3,467.3,0,13.02,82.97,12.28,22.96,28.61,5.57
1642172400,4,500.68,0,12,85.83,7.63,30.41,37.44,6.02
1642176000,4,500.68,0,9.51,97.27,5.66,37.16,44.33,4.69
1642179600,4,500.68,0,7.54,107.29,4.89,41.34,48.55,3.48
1642183200,4,500.68,0,6.08,107.29,4.41,44.13,51.42,2.53
1642186800,4,507.35,0,5.83,92.98,5.19,46.77,53.36,1.85
1642190400,4,514.03,0,6.17,74.39,6.2,49.38,55.69,2.22
1642194000,5,527.38,0,6.77,60.8,7.33,53.01,59.49,3.26
1642197600,5,547.41,0,7.8,52.93,8.82,58.08,64.78,4.37
1642201200,5,554.08,0,8.74,50.78,10.61,61.28,67.72,3.74
1642204800,5,547.41,0,10.54,50.78,15.97,63.39,69.07,2.25
1642208400,5,507.35,0,16.11,45.78,30.52,67.91,73.19,0.02
1642212000,5,520.71,0,21.42,35.05,37.19,74.67,81.01,0.01
1642215600,5,554.08,0.12,28.45,24.32,46.25,81.37,88.92,0
1642219200,5,520.71,1.22,38.39,10.64,67.71,78.42,85.59,0
1642222800,5,487.33,3.91,38.73,3.8,75.34,76.18,82.79,0
1642226400,5,460.62,5.98,33.93,3.35,72.48,70.24,76.3,0
1642230000,4,417.23,4.41,27.08,17.17,59.13,48.02,52.52,0
1642233600,4,390.53,1.76,24.68,28.61,49.59,34.97,38.55,0
1642237200,4,377.18,1.36,21.25,38.98,43.87,29.79,32.97,0
1642240800,4,380.52,1.41,20.73,44.7,42.92,28.15,31.3,0
1642244400,4,393.87,0.86,20.91,45.78,37.67,27.75,31.01,0
1642248000,4,403.88,0.28,18.68,46.49,27.42,27.21,30.43,0.24
1642251600,3,413.89,0.01,15.08,48.64,17.88,24.05,27.13,0.86
1642255200,2,417.23,0,14.05,47.21,13.59,19.04,22.28,1.38
1642258800,2,423.91,0,15.25,35.76,14.66,15.38,19.06,1.5
1642262400,2,440.6,0,13.19,27.18,13.83,13.72,17.37,1.88
1642266000,2,427.25,0,9.08,29.68,9.66,12.2,15.31,2.06
1642269600,2,400.54,0,6.17,34.69,6.68,11.68,14.47,1.63
1642273200,2,380.52,0,4.76,37.19,5.72,11.53,14.16,1.35
1642276800,2,377.18,0,4.5,35.76,5.48,12.44,15.29,1.36
1642280400,2,383.85,0,5.31,32.19,5.9,13.72,16.78,1.39
1642284000,2,400.54,0,6.43,27.18,5.9,14.59,17.76,1.68
1642287600,2,417.23,0.01,7.03,22.35,5.19,15.07,18.41,2.09
1642291200,2,433.92,0.02,8.05,18.42,5.3,15.74,19.3,2.53
1642294800,2,460.62,0.06,9.51,15.02,5.78,16.51,20.54,2.82
1642298400,2,494,0.17,12,11.62,6.91,17.11,21.96,2.94
1642302000,2,514.03,0.41,14.39,9.39,9.3,16.25,21.39,3.2
1642305600,2,413.89,0.76,17.14,10.46,30.04,10.32,13.31,1.5
1642309200,1,363.83,0.6,14.57,17.52,29.33,7.55,9.88,1.25
1642312800,1,340.46,0.7,11.82,23.6,25.99,5.86,7.86,1.23
1642316400,1,323.77,0.64,9.17,32.54,21.7,4.21,5.64,1.01
