date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1640995200,4,357.15,0,1.27,81.54,0.62,28.71,31.92,0.73
1640998800,4,343.8,0,1.39,78.68,0.63,25.24,28.75,0.74
1641002400,3,340.46,0,1.88,75.82,0.73,20.97,24.27,0.78
1641006000,2,350.48,0.11,2.36,74.39,0.83,17.19,20.06,0.81
1641009600,2,367.16,0.17,2.06,80.82,0.93,15.28,17.83,0.7
1641013200,3,390.53,0.13,1.91,84.4,1.12,22.9,25.91,0.69
1641016800,4,403.88,0.05,1.65,86.55,1.31,37.72,41.65,0.53
1641020400,4,410.56,0.02,1.12,91.55,1.51,41.23,45.2,0.02
1641024000,4,407.22,0.03,0.95,90.12,1.77,37.32,40.71,0
1641027600,4,403.88,0.03,0.95,89.41,2.32,38.92,42.31,0
1641031200,4,393.87,0.05,1.08,90.12,2.68,42.69,46.55,0
1641034800,4,383.85,0.06,1.41,90.12,2.56,44.93,49.8,0
1641038400,4,380.52,0.03,1.95,89.41,2.24,45.76,51.59,0
1641042000,4,390.53,0,2.96,87.98,2.03,49.54,56.95,0
1641045600,5,410.56,0,3.86,85.83,2,55.63,65.43,0.13
1641049200,5,423.91,0,4.07,84.4,1.91,60.52,72.94,0.48
1641052800,5,433.92,0,4.2,81.54,1.77,63.81,78.83,0.7
1641056400,5,440.6,0,4.54,75.82,1.61,65.3,83.23,0.93
1641060000,5,433.92,0,4.58,70.81,1.33,64.65,84.68,1.01
1641063600,5,423.91,0,4.2,66.52,1.04,62.21,82.92,0.99
1641067200,5,413.89,0,3.56,64.37,0.88,58.84,79.45,0.97
1641070800,5,403.88,0,3.04,62.94,0.77,54.79,74.67,0.96
1641074400,5,397.21,0,2.74,60.08,0.7,50.81,69.47,1
1641078000,4,393.87,0,2.7,56.51,0.66,47.78,65.28,1.09
1641081600,4,393.87,0,2.87,52.93,0.68,45.47,61.87,1.2
1641085200,4,397.21,0,3.34,51.5,0.77,43.12,59.3,1.25
1641088800,4,413.89,0.01,4.5,52.21,1.01,41.34,58.52,1.27
1641092400,4,417.23,0.14,4.67,62.23,1.15,39.94,58.41,1.01
1641096000,4,387.19,0.16,2.08,85.12,0.98,37.89,55.09,0.31
1641099600,4,383.85,0.16,1.48,90.12,0.98,37.16,51.2,0.47
1641103200,4,387.19,0.12,1.04,95.84,1.01,37.8,48.93,0.57
1641106800,4,377.18,0.07,0.68,95.84,0.95,34.68,42.9,0.45
1641110400,4,367.16,0.06,0.62,92.98,0.88,31.73,38.6,0.48
1641114000,4,367.16,0.06,0.63,91.55,0.87,32.28,39.78,0.48
1641117600,4,363.83,0.08,0.75,88.69,0.92,32.65,41.52,0.54
1641121200,4,363.83,0.1,1.19,86.55,1.06,34.82,45.17,0.73
1641124800,4,373.84,0.06,1.99,85.12,1.22,37.8,49.66,0.87
1641128400,4,393.87,0,2.87,85.12,1.39,42.61,56.18,1.11
1641132000,4,413.89,0,3.34,83.68,1.55,48.13,63.85,1.46
1641135600,5,427.25,0,3.38,82.97,1.59,52,69.64,1.39
1641139200,5,440.6,0,3.64,81.54,1.58,55.47,75.01,1.23
1641142800,5,453.95,0,4.07,75.82,1.51,58.67,79.5,1.22
1641146400,5,453.95,0,4.28,70.81,1.28,60.39,81.58,1.17
1641150000,5,453.95,0,4.16,65.8,1.04,62.06,82.93,1.12
1641153600,5,447.27,0,3.86,62.94,0.98,63.61,84.31,1.11
1641157200,5,453.95,0,3.47,62.23,0.94,65.2,85.18,1.06
1641160800,5,453.95,0,3.13,62.94,0.92,67.29,86.47,1.01
1641164400,5,460.62,0,2.91,64.37,0.97,69.73,88.68,0.95
1641168000,5,467.3,0,2.91,67.23,1.07,72.47,91.41,0.91
1641171600,5,480.65,0,3.43,70.1,1.25,75.4,95.39,0.89
1641175200,5,507.35,0.01,4.8,74.39,1.61,78.47,100.67,0.89
1641178800,5,514.03,0.13,5.23,85.12,1.86,79.25,102.27,0.54
1641182400,5,467.3,0.15,2.36,108.72,1.73,70.85,90.31,0
1641186000,5,453.95,0.15,1.67,111.58,1.68,66.77,84.5,0
1641189600,5,447.27,0.12,1.19,114.44,1.65,62.42,78.67,0
1641193200,5,433.92,0.09,0.85,114.44,1.62,50.43,62.6,0
1641196800,4,423.91,0.08,0.8,111.58,1.59,42.44,51.56,0
1641200400,4,423.91,0.08,0.91,111.58,1.64,41.23,49.13,0
1641204000,4,433.92,0.1,1.23,111.58,1.79,42.97,50.11,0
1641207600,4,440.6,0.11,1.88,110.15,1.88,46.27,53,0
1641211200,4,447.27,0.05,2.87,105.86,1.94,48.81,55.47,0.04
1641214800,5,460.62,0,3.68,103,2,52.4,59.87,0.38
1641218400,5,467.3,0,3.9,100.14,2.03,57.6,66.78,0.82
1641222000,5,473.98,0,3.81,97.27,1.91,62.39,73.22,0.98
1641225600,5,487.33,0,4.28,92.98,1.86,65.72,77.95,1.25
1641229200,5,500.68,0,5.06,85.12,1.82,68.32,81.86,1.42
1641232800,5,507.35,0,5.57,77.96,1.56,69.36,83.46,1.39
1641236400,5,500.68,0,5.57,70.81,1.22,69.9,83.83,1.35
1641240000,5,494,0,5.18,64.37,1.04,69.94,83.73,1.3
1641243600,5,487.33,0,4.71,60.8,0.95,70.21,83.54,1.2
1641247200,5,473.98,0,4.2,60.08,0.94,70.16,82.77,1.08
1641250800,5,460.62,0,3.64,63.66,1.03,69.92,82.46,0.91
1641254400,5,447.27,0,3.17,71.53,1.22,69.2,82.56,0.63
1641258000,5,433.92,0,3.04,80.82,1.52,68.63,82.96,0.27
1641261600,5,440.6,0.01,3.9,81.54,1.77,68.55,83.99,0.3
1641265200,5,440.6,0.14,4.41,86.55,1.94,67.93,84.06,0.12
1641268800,5,400.54,0.14,2.25,105.86,1.82,60.81,74.56,0
1641272400,5,393.87,0.12,1.8,108.72,1.85,57.57,69.76,0
1641276000,5,393.87,0.1,1.67,111.58,1.86,54.95,66.9,0
1641279600,4,387.19,0.09,1.35,114.44,1.85,46.33,56.41,0
1641283200,4,377.18,0.08,1.1,114.44,1.71,40.78,49.46,0
1641286800,4,370.5,0.08,1,113.01,1.55,39.24,47.07,0
1641290400,4,363.83,0.08,1.08,111.58,1.53,38.77,45.59,0.05
1641294000,4,357.15,0.07,1.52,110.15,1.64,39.91,46.31,0.19
1641297600,4,363.83,0.03,2.29,110.15,1.88,44.69,51.39,0.23
1641301200,5,397.21,0,3.64,110.15,2.35,56.4,64.55,0.55
1641304800,5,433.92,0,4.58,108.72,2.74,69.02,79.31,1.17
1641308400,5,460.62,0,4.8,107.29,2.8,76.25,88.44,1.58
1641312000,5,487.33,0,5.23,103,2.65,79.83,93.61,1.73
1641315600,5,520.71,0,6.51,90.84,2.44,82.31,97.48,1.77
1641319200,5,534.06,0,7.37,79.39,2.06,83.3,99.01,1.82
1641322800,5,527.38,0,7.45,68.66,1.58,83.47,98.93,1.93
1641326400,5,520.71,0,7.2,57.22,1.27,84.23,99.41,1.9
1641330000,5,520.71,0,6.77,47.92,1.09,85.53,100.16,1.79
1641333600,5,527.38,0,6.17,44.35,1.06,86.42,100.23,1.68
1641337200,5,520.71,0,5.44,45.78,1.1,86.56,98.9,1.54
1641340800,5,514.03,0,4.97,51.5,1.22,85.62,97.22,1.38
1641344400,5,514.03,0,5.31,57.94,1.49,83.78,95.7,1.28
1641348000,5,547.41,0.12,7.63,58.65,2,82.58,96.85,1.41
1641351600,5,560.76,1.03,8.4,65.8,2.32,79.29,94.77,1.58
1641355200,4,363.83,0.25,2.7,103,1.73,47.37,56.97,0.31
1641358800,4,333.79,0.22,1.86,107.29,1.61,41.43,50.15,0.55
1641362400,4,327.11,0.18,1.34,111.58,1.55,41.21,50.31,0.73
1641366000,4,313.76,0.1,1.12,110.15,1.4,36.17,44.73,0.65
1641369600,4,310.42,0.1,1.19,107.29,1.36,31.73,39.64,0.71
1641373200,4,313.76,0.1,1.35,104.43,1.42,31.27,39.41,0.85
1641376800,4,320.43,0.15,1.59,103,1.61,32.78,41.53,1.08
1641380400,4,337.12,0.18,2.51,101.57,1.86,37.35,47.5,1.49
1641384000,4,357.15,0.11,4.28,98.71,2,41.31,52.71,1.95
1641387600,4,393.87,0,6.77,91.55,2.47,46.15,58.75,2.75
1641391200,5,423.91,0,7.03,87.26,2.74,52.47,66.09,3.29
1641394800,5,440.6,0,6,87.98,2.59,61.74,76.85,3.04
1641398400,5,460.62,0,6,85.83,2.44,72.12,89.62,2.44
1641402000,5,494,0,6.94,78.68,2.35,79.21,98.61,2.09
1641405600,5,500.68,0,7.45,72.24,1.97,82.3,102.16,1.77
1641409200,5,494,0,7.28,65.09,1.45,82.74,102.25,1.65
1641412800,5,487.33,0,6.85,57.22,1.15,82.85,101.78,1.58
1641416400,5,487.33,0,6.34,48.64,0.98,82.81,100.83,1.55
1641420000,5,487.33,0,6.08,42.2,0.94,83.67,100.92,1.55
1641423600,5,494,0,5.74,40.05,0.97,83.99,100.36,1.44
1641427200,5,494,0,5.57,41.84,1.07,84.67,99.57,1.33
1641430800,5,500.68,0,6.08,44.7,1.3,84.77,99.92,1.23
1641434400,5,534.06,0.07,8.4,45.78,1.82,84.32,101.48,1.35
1641438000,5,540.73,0.85,8.83,55.79,2.15,80.67,98.58,1.36
1641441600,5,377.18,0.33,2.87,94.41,1.51,58.97,72.51,0
1641445200,5,357.15,0.26,2.01,100.14,1.39,55.15,67.93,0.28
1641448800,5,353.81,0.2,1.65,104.43,1.36,53.36,65.68,0.67
1641452400,4,327.11,0.11,1.19,98.71,1.19,41.49,50.86,0.61
1641456000,4,307.08,0.1,1.16,92.98,1.19,32.55,39.83,0.7
1641459600,4,303.75,0.1,1.35,92.98,1.39,30.14,36.99,0.87
1641463200,4,307.08,0.14,1.59,97.27,2.06,31.06,38.09,1.01
1641466800,4,333.79,0.18,2.72,103,4.05,35.26,42.99,1.27
1641470400,4,367.16,0.13,5.48,103,8.11,38.02,45.89,1.55
1641474000,4,393.87,0,9.94,91.55,12.64,37.09,45.05,2.22
1641477600,4,413.89,0,13.19,77.96,15.74,36.13,45.34,3.04
1641481200,4,440.6,0,15.08,65.09,16.93,37.02,47.77,3.26
1641484800,4,467.3,0,15.94,52.93,13.95,38.59,50.93,2.82
1641488400,4,487.33,0,15.08,43.99,9.18,39.99,53.98,2.41
1641492000,4,487.33,0,13.19,39.7,5.36,40.19,55,2.15
1641495600,4,467.3,0,11.31,36.84,3.07,40.12,54.9,2.12
1641499200,4,453.95,0,9.6,33.26,2.06,40.39,55.11,2.28
1641502800,4,440.6,0,8.31,30.76,1.62,40.48,55.32,2.6
1641506400,4,440.6,0,7.45,27.54,1.45,40.77,55.5,2.88
1641510000,4,440.6,0.01,7.28,23.25,1.37,41.23,55.54,3.07
1641513600,4,460.62,0.03,7.8,19.13,1.46,42.36,54.81,3.51
1641517200,4,494,0.1,9.34,15.38,1.76,43.61,55.71,3.45
1641520800,4,560.76,0.5,12.68,12.16,2.47,45.35,59.99,3.42
1641524400,4,607.49,2.99,12,19.85,3.01,46,62.03,3.42
1641528000,4,370.5,0.81,4.07,65.09,6.79,38.79,50.11,0.37
1641531600,4,353.81,0.55,2.83,77.96,6.74,38.91,49.68,0.45
1641535200,4,347.14,0.34,2.06,91.55,6.32,39.11,49.13,0.63
1641538800,4,330.45,0.23,1.48,94.41,5.13,31.44,39.1,0.66
1641542400,4,320.43,0.2,1.33,92.98,4.23,25.99,32.05,0.78
1641546000,3,317.1,0.2,1.41,95.84,3.76,23.36,28.58,0.92
1641549600,3,320.43,0.21,1.84,98.71,3.61,21.93,26.96,1.12
1641553200,4,350.48,0.23,3.21,111.58,5.42,26.7,32.77,1.5
1641556800,4,387.19,0.12,5.83,123.02,10.13,35.45,42.75,1.71
1641560400,4,400.54,0,9.08,108.72,13.95,37.92,45.85,1.95
1641564000,4,417.23,0,12.68,83.68,15.74,37.48,46.08,2.28
1641567600,4,440.6,0,15.42,65.09,17.88,39.56,49.69,2.18
1641571200,4,487.33,0,18.68,50.07,17.17,43.11,55.45,2.22
1641574800,4,534.06,0,20.91,37.91,14.07,46.13,60.61,2.37
1641578400,4,547.41,0,20.39,31.47,10.97,46.74,63.12,2.25
1641582000,4,527.38,0,17.65,28.61,7.75,45.67,62.75,2.06
1641585600,4,494,0,13.88,27.89,4.95,44.39,61.64,1.92
1641589200,4,467.3,0,10.62,28.25,3.19,42.69,59.92,1.9
1641592800,4,440.6,0,8.14,28.25,2.09,41.18,57.94,1.95
1641596400,4,423.91,0,6.68,26.82,1.46,40.17,56.29,2.03
1641600000,4,423.91,0.01,6.34,24.68,1.16,39.89,55.29,2.18
1641603600,4,440.6,0.03,7.03,21.82,1.18,39.91,54.7,2.15
1641607200,4,480.65,0.2,9.17,21.46,1.55,40.1,55.3,2.06
1641610800,4,473.98,1.33,7.8,32.9,1.77,38.79,53.76,1.92
1641614400,4,347.14,0.35,2.29,67.95,2.09,32.4,44.01,0.89
1641618000,4,330.45,0.26,1.69,75.1,2.44,30.33,40.4,1.04
1641621600,4,323.77,0.21,1.5,80.82,2.77,29.38,38.44,1.2
1641625200,4,310.42,0.13,1.2,81.54,2.47,25.52,32.97,1.08
1641628800,3,297.07,0.11,1.02,81.54,2.06,21.75,27.81,0.98
1641632400,3,297.07,0.11,1.07,85.12,1.91,21.01,26.66,1.08
1641636000,3,300.41,0.12,1.3,90.12,2.03,21.42,26.97,1.23
1641639600,3,310.42,0.11,1.78,94.41,2.24,22.19,27.67,1.5
1641643200,3,317.1,0.06,2.55,92.98,2.74,22.53,27.92,1.74
1641646800,3,330.45,0,3.9,86.55,3.73,23.46,29.42,2.22
1641650400,4,347.14,0,5.48,75.82,4.71,25.46,33.07,3.07
1641654000,4,363.83,0,6.34,67.23,5.25,28.25,37.72,3.45
1641657600,4,380.52,0,6.94,60.08,5.01,32.84,44.47,3.13
1641661200,4,397.21,0,7.2,53.64,4.17,37.01,50.42,2.53
1641664800,4,397.21,0,6.51,50.78,3.1,39.53,53.69,1.98
1641668400,4,397.21,0,6.08,46.49,2.12,41.06,55.05,1.76
1641672000,4,397.21,0,5.74,40.41,1.51,42.22,56.21,1.99
1641675600,4,397.21,0,5.36,35.76,1.25,43.32,57.2,2.47
1641679200,4,393.87,0,5.1,32.9,1.15,44.01,57.12,2.72
1641682800,4,393.87,0,4.88,30.4,1.01,44.23,55.82,2.31
1641686400,4,393.87,0,4.88,28.61,1.01,44.36,54.26,1.96
1641690000,4,403.88,0.01,5.57,26.46,1.16,44.6,54.01,1.76
1641693600,4,447.27,0.09,8.05,21.46,1.52,45.94,57.71,1.85
1641697200,4,487.33,1.17,9.42,22.89,2,47.2,61.37,2.12
1641700800,4,363.83,0.38,3.21,64.37,5.72,43.05,56.54,0.3
1641704400,4,353.81,0.34,2.48,72.24,6.56,42.3,54.65,0.21
1641708000,4,357.15,0.23,1.82,81.54,5.84,40.99,52.22,0.37
1641711600,4,340.46,0.17,1.22,87.26,4.35,33.9,42.69,0.55
1641715200,4,320.43,0.13,1.04,89.41,3.19,27.53,34.38,0.72
1641718800,4,317.1,0.12,1.08,91.55,2.77,25.47,31.67,0.9
1641722400,4,327.11,0.2,1.88,92.98,2.89,25.34,31.37,1.58
1641726000,4,360.49,0.28,3.6,95.84,3.46,28.72,35.5,2.63
1641729600,4,410.56,0.18,6.77,103,4.95,38.44,47.29,3.51
1641733200,5,480.65,0.01,9.6,118.73,10.61,57.62,69.42,4.02
1641736800,5,520.71,0,11.14,125.89,18.84,71.64,84.87,4.18
1641740400,5,514.03,0,12.85,107.29,20.5,65.24,78.23,4.05
1641744000,5,507.35,0,15.08,73.67,13.71,52.74,65.85,3.29
1641747600,4,527.38,0,16.62,49.35,8.11,47.37,61.27,2.79
1641751200,4,534.06,0,16.62,36.48,5.25,44.81,59.35,2.63
1641754800,4,540.73,0,15.42,28.25,3.28,43.66,58.44,2.94
1641758400,4,560.76,0.01,13.88,21.46,2.32,44.07,59.38,3.29
1641762000,4,574.11,0.02,12.34,17.17,1.97,44.85,60.45,3.64
1641765600,4,587.46,0.04,11.31,14.66,1.88,45.62,59.73,4.02
1641769200,4,587.46,0.06,10.8,12.52,1.91,46.02,58.24,4.75
1641772800,4,587.46,0.14,10.97,9.83,2.15,46.48,55.96,6.27
1641776400,4,627.52,0.68,12.85,5.54,2.65,48.22,57.15,7.16
1641780000,5,774.38,4.19,15.42,1.2,3.28,52.96,66.2,4.88
1641783600,5,961.3,11.06,16.28,1.81,3.67,57.7,75.51,3.29
1641787200,4,377.18,0.23,5.1,50.78,3.25,26.14,34.18,1.04
1641790800,3,353.81,0.25,3.86,55.79,2.98,23.32,30.31,1.28
1641794400,3,343.8,0.24,3,61.51,2.47,22.04,28.74,1.5
1641798000,2,327.11,0.19,1.91,70.81,1.65,19.02,25.13,1.46
1641801600,2,310.42,0.13,1.71,72.96,1.28,16.29,21.79,1.49
1641805200,2,307.08,0.14,1.82,75.1,1.25,15.81,21.32,1.63
1641808800,2,310.42,0.18,2.01,78.68,1.3,16.98,22.8,1.82
1641812400,3,323.77,0.19,2.48,87.26,1.52,20.94,27.66,2.18
1641816000,4,353.81,0.12,3.98,95.84,2.21,26.28,33.99,2.69
1641819600,4,387.19,0.01,6.68,90.84,3.28,27.68,36.21,3.48
1641823200,3,387.19,0,7.88,70.1,3.81,23.14,31.59,4.02
1641826800,2,380.52,0,8.4,51.5,3.87,19.26,27.34,4.18
1641830400,2,400.54,0,9.94,38.62,3.78,18.86,27.29,4.02
1641834000,3,440.6,0,12,28.97,3.78,20.38,29.72,3.61
1641837600,3,467.3,0.01,13.54,22.89,3.61,21.81,31.55,2.98
1641841200,3,514.03,0.07,15.42,14.31,2.44,23.85,34.27,2.41
1641844800,4,554.08,0.25,16.11,6.62,1.67,26.53,37.85,2.53
1641848400,4,574.11,0.66,15.25,2.46,1.49,28.98,41.07,3.23
1641852000,4,580.79,1.34,13.88,0.89,1.74,31.6,43.47,4.43
1641855600,4,594.14,1.98,13.02,0.51,2.12,34.07,44.79,5.19
1641859200,4,614.17,2.68,12.85,0.39,2.5,36.36,46.41,5.76
1641862800,4,660.9,4.58,12.85,0.2,3.01,39.32,49.79,5.38
1641866400,4,801.09,10.28,12.17,0.4,3.93,45.14,60.11,4.37
1641870000,5,947.95,18.33,10.62,3.84,5.07,50.68,69.37,3.45
1641873600,4,390.53,3.24,8.83,36.48,16.45,38.07,45.37,0
1641877200,4,370.5,2.32,7.45,50.78,15.74,39.28,46.47,0
1641880800,4,370.5,1.38,6.51,70.81,15.5,42.01,50.31,0
1641884400,4,343.8,0.77,5.06,84.4,13.35,37.99,45.53,0
1641888000,4,323.77,0.52,3.94,91.55,11.56,34.37,40.87,0
1641891600,4,340.46,0.42,3.9,108.72,12.52,38.6,45.04,0
1641895200,4,393.87,0.31,4.63,131.61,14.42,49.1,55.61,0
1641898800,5,447.27,0.18,5.65,143.05,13.11,54.04,60.33,0.37
1641902400,4,413.89,0.05,5.65,125.89,7.63,38.03,43.35,1.3
1641906000,3,360.49,0,5.4,92.98,3.93,21.23,26.2,2.28
1641909600,2,360.49,0,6.08,67.95,3.25,18.1,24.25,2.94
1641913200,3,387.19,0,6.6,55.79,3.37,20.87,28.61,2.98
1641916800,4,447.27,0,9,43.99,3.55,25.07,34.68,2.94
1641920400,4,514.03,0,12,32.19,3.52,29.4,41.14,2.75
1641924000,4,554.08,0.01,13.54,25.03,3.13,32.31,45.31,2.75
1641927600,4,567.44,0.01,13.37,20.92,2.47,33.53,46.95,2.91
1641931200,4,567.44,0.02,12.51,17.88,2,34.66,48.39,2.85
1641934800,4,574.11,0.03,11.48,15.38,1.7,35.82,48.59,2.75
1641938400,4,587.46,0.08,11.31,10.91,1.49,35.7,46.49,3.1
1641942000,4,620.84,0.21,11.65,6.62,1.79,35.18,44.93,4.88
1641945600,4,654.22,0.42,12.85,4.78,2.65,34.97,44.53,7.98
1641949200,4,707.63,1.08,15.77,3.44,4.17,36.22,46.98,11.4
1641952800,4,881.2,5.14,17.48,1.12,4.89,41.2,56.39,8.74
1641956400,4,1081.47,13.3,15.59,5.19,4.53,46.61,65.49,4.18
1641960000,3,400.54,0.73,3.81,50.78,2.21,21.31,28.83,1.01
1641963600,2,353.81,0.44,2.1,58.65,1.73,17.34,23.18,1.22
1641967200,2,340.46,0.29,1.48,66.52,1.52,16.27,21.69,1.39
1641970800,2,323.77,0.2,1.16,69.38,1.37,14.18,18.84,1.38
1641974400,2,313.76,0.17,1.14,69.38,1.24,12.3,16.34,1.39
1641978000,2,317.1,0.15,1.29,70.81,1.15,12,15.97,1.5
1641981600,2,320.43,0.15,1.61,72.24,1.09,11.69,15.5,1.65
1641985200,2,333.79,0.15,2.46,72.96,1.18,12.42,16.26,1.95
1641988800,2,360.49,0.09,4.24,75.1,1.36,15.51,19.85,2.44
1641992400,2,387.19,0,6.51,71.53,1.59,18.64,23.59,3.23
1641996000,2,380.52,0,7.37,56.51,1.83,15.55,19.99,3.58
1641999600,2,377.18,0,7.71,42.92,1.97,12.24,16.25,3.29
1642003200,2,383.85,0,8.65,35.05,2.06,11.71,16.15,2.88
1642006800,2,390.53,0,9,30.76,2.03,12.08,17.1,2.44
1642010400,2,383.85,0,8.05,29.68,1.74,12.31,17.36,1.92
1642014000,2,373.84,0,7.2,28.97,1.43,12.51,17.23,1.63
1642017600,2,373.84,0,6.6,27.89,1.33,12.92,17.37,1.6
1642021200,2,377.18,0,6.08,27.54,1.33,13.54,17.83,1.71
1642024800,2,377.18,0,5.57,27.54,1.45,14,18.21,1.79
1642028400,2,373.84,0,5.1,27.89,1.67,14.26,18.45,1.87
1642032000,2,377.18,0,5.01,28.25,2,14.36,18.59,2.03
1642035600,2,387.19,0,5.44,27.54,2.44,14.65,19.14,2.25
1642039200,2,407.22,0.03,6.51,26.11,2.89,14.86,19.5,2.28
1642042800,2,420.57,0.6,6.34,26.82,3.13,13.84,18.23,2.15
1642046400,2,390.53,0.83,3.94,36.48,2.35,10.96,14.26,1.6
1642050000,2,377.18,0.62,2.74,49.35,2,10.93,14,1.66
1642053600,2,373.84,0.37,1.91,63.66,1.8,12.43,15.52,1.79
1642057200,2,353.81,0.22,1.23,71.53,1.58,11.89,14.46,1.36
1642060800,2,347.14,0.18,1.15,77.25,1.62,12.18,14.6,1.01
1642064400,2,350.48,0.17,1.37,88.69,1.83,15.55,18.24,0.81
1642068000,3,360.49,0.18,2.01,103,2.32,20.64,23.76,0.8
1642071600,4,377.18,0.15,3.26,113.01,2.89,26.26,29.98,1.06
1642075200,4,393.87,0.06,4.67,113.01,3.22,30.45,34.69,1.44
1642078800,4,410.56,0,6,100.14,3.01,29.18,33.45,2.31
1642082400,3,423.91,0,8.4,75.1,3.1,22.43,26.17,3.13
1642086000,3,460.62,0,14.57,50.07,8.34,21.4,25.04,2.44
1642089600,4,514.03,0,25.7,29.68,18.36,30.04,34.44,1.38
1642093200,4,547.41,0,32.9,18.24,22.89,36.39,41.66,0.89
1642096800,4,527.38,0.01,32.22,15.02,21.93,36.42,42.23,0.56
1642100400,4,480.65,0,27.42,15.56,19.07,34.83,40.65,0.1
1642104000,4,433.92,0,22.62,16.99,16.69,34.33,40.21,0
1642107600,4,407.22,0,19.54,18.24,15.26,35.15,41.35,0
1642111200,4,383.85,0,17.99,18.6,15.26,38.03,44.74,0
1642114800,4,370.5,0,17.48,18.6,15.26,41.48,48.72,0
1642118400,4,363.83,0,16.45,18.78,14.31,43.9,51.46,0
1642122000,4,363.83,0.01,14.91,19.13,12.4,43.36,50.7,0
1642125600,4,383.85,0.08,13.37,19.49,10.01,40.31,47.1,0
1642129200,4,417.23,1.3,10.62,22.89,7.87,35.12,41.08,0
1642132800,4,427.25,2.24,7.71,31.83,6.32,29.41,34.5,0.41
1642136400,4,427.25,1.93,6.43,45.42,5.6,27.31,31.99,0.92
1642140000,4,427.25,1.16,5.27,67.95,5.13,29.78,34.39,1.3
1642143600,3,393.87,0.44,2.78,85.12,3.46,24.98,28.51,1.16
1642147200,3,373.84,0.24,1.93,90.84,2.53,21.9,24.9,1.09
1642150800,3,377.18,0.21,1.95,94.41,2.18,22.5,25.51,1.17
1642154400,3,387.19,0.22,2.4,94.41,2.03,23.26,26.3,1.44
1642158000,3,403.88,0.26,3.43,92.98,2.09,24.3,27.43,1.9
1642161600,3,420.57,0.17,5.4,86.55,2.35,24.98,28.17,2.28
1642165200,4,453.95,0.01,8.4,79.39,2.41,27.22,30.96,2.82
1642168800,4,500.68,0,9.77,75.82,2.5,32.33,37.07,3.13
1642172400,4,540.73,0,10.88,70.81,4.29,37.16,42.44,2.72
1642176000,4,614.17,0,14.05,56.51,5.72,41.27,47.91,2.47
1642179600,4,727.65,0,18.85,40.41,6.38,49.25,58.27,2.72
1642183200,5,834.47,0,23.65,27.89,7.27,64.4,74.85,2.6
1642186800,5,881.2,0.01,25.7,20.92,7.87,78.56,88.56,2.18
1642190400,5,867.84,0,26.05,17.17,8.34,86.45,96.66,1.55
1642194000,5,774.38,0,25.36,15.38,10.37,80.4,91.73,0.97
1642197600,5,594.14,0,25.02,14.84,17.17,61.25,71.75,0.01
1642201200,5,507.35,0,25.36,12.34,19.79,51.89,60.62,0
1642204800,4,460.62,0.01,25.02,10.28,20.27,45.15,51.84,0
1642208400,4,420.57,0.01,21.25,12.87,16.69,36.99,41.45,0
1642212000,4,403.88,0.02,18.85,15.91,14.19,35.15,38.94,0
1642215600,4,410.56,0.14,17.82,16.81,12.4,34.7,38.23,0
1642219200,4,417.23,0.29,17.14,16.81,11.56,35.21,38.62,0
1642222800,4,417.23,0.36,15.59,16.81,10.73,35.55,38.89,0
1642226400,4,410.56,0.37,14.05,16.99,9.42,31.73,34.99,0
1642230000,3,383.85,0.98,9.68,27.18,7.15,22.32,24.58,0
1642233600,2,363.83,1.17,6.43,38.98,5.9,17.46,19.18,0
1642237200,2,357.15,0.91,4.8,51.5,5.6,16.49,18.2,0
1642240800,2,357.15,0.5,3.86,61.51,5.19,17.17,18.89,0.05
1642244400,2,357.15,0.24,3.64,60.08,4.23,16.31,17.86,0.57
1642248000,2,360.49,0.06,3.68,52.93,2.53,13.39,14.65,1.08
1642251600,2,367.16,0,4.24,45.42,1.33,10.24,11.48,1.54
1642255200,1,383.85,0,5.23,39.7,1.09,8.76,10.4,1.85
1642258800,1,397.21,0,5.83,36.12,1.16,8.94,11.11,1.88
1642262400,1,407.22,0,6.17,32.19,1.24,9.88,12.65,1.88
1642266000,2,413.89,0,6.51,28.25,1.24,10.74,14.16,1.95
1642269600,2,410.56,0,6.6,25.03,1.06,10.75,14.45,1.92
1642273200,1,393.87,0,5.91,23.6,0.79,9.97,13.31,1.76
1642276800,1,373.84,0,4.71,24.68,0.63,8.94,11.88,1.54
1642280400,1,350.48,0,3.3,28.25,0.52,7.93,10.32,1.28
1642284000,1,327.11,0,2.16,33.26,0.48,7.26,9.19,1.03
1642287600,1,320.43,0,1.69,36.12,0.47,6.82,8.55,0.95
1642291200,1,317.1,0,1.48,38.27,0.48,6.32,7.93,0.9
1642294800,1,320.43,0,1.36,40.77,0.49,5.37,6.8,0.82
1642298400,1,330.45,0,1.74,42.2,0.58,4.26,5.6,0.82
1642302000,1,340.46,0.01,2.25,43.27,0.65,3.36,4.61,0.85
1642305600,1,347.14,0.03,2.46,45.06,0.66,2.81,3.98,0.94
1642309200,1,350.48,0.07,2.4,47.21,0.66,2.92,4.08,1.09
1642312800,1,350.48,0.09,2.1,49.35,0.63,3.52,4.73,1.22
1642316400,1,340.46,0.09,1.37,55.07,0.51,3.37,4.33,1.03
1642320000,1,337.12,0.1,1.02,60.08,0.47,3.57,4.36,0.93
1642323600,1,340.46,0.12,0.93,62.94,0.49,4.29,5.06,0.97
