date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1640995200,2,390.53,0,5.91,29.33,4.35,13.7,15.87,1.39
1640998800,2,387.19,0,5.01,30.76,3.31,13.94,16.47,1.73
1641002400,2,407.22,0.01,5.57,29.33,2.89,14.78,18.21,2.25
1641006000,2,433.92,0.15,6.85,25.75,2.77,15.53,19.86,2.79
1641009600,2,460.62,0.38,7.37,26.11,2.77,15.94,20.51,2.98
1641013200,2,460.62,0.36,7.03,30.76,2.86,15.38,19.36,2.63
1641016800,2,447.27,0.35,6.17,38.98,3.04,13.63,16.58,2.18
1641020400,2,420.57,0.23,4.84,49.35,2.98,11.39,13.46,1.8
1641024000,1,387.19,0.11,3.56,58.65,2.38,9.59,11.11,1.6
1641027600,1,360.49,0.06,2.74,66.52,1.91,9.42,10.59,1.41
1641031200,2,357.15,0.06,3.21,65.09,1.86,11.78,13.15,1.71
1641034800,2,380.52,0.1,5.1,58.65,2.71,15.91,18.03,2.44
1641038400,3,410.56,0.09,8.05,54.36,4.77,20.36,23.32,3.58
1641042000,4,440.6,0.01,10.8,51.5,7.99,25.35,29.14,4.43
1641045600,4,460.62,0,10.97,47.21,9.42,30.01,34.33,3.45
1641049200,4,460.62,0,10.28,45.42,10.13,33.79,37.97,2.37
1641052800,4,447.27,0,9.85,46.49,11.21,36.84,40.45,1.71
1641056400,4,433.92,0,9.94,45.06,11.68,38.37,41.79,1.5
1641060000,4,427.25,0,9.77,42.92,11.44,37.26,40.32,1.3
1641063600,4,433.92,0,8.48,41.84,9.18,35.48,38.18,1.22
1641067200,4,440.6,0,6.43,43.63,6.38,34.92,37.71,1.33
1641070800,4,447.27,0,4.63,47.21,4.23,36.05,39.23,1.44
1641074400,4,453.95,0,3.51,48.64,2.98,38.01,41.69,1.61
1641078000,4,453.95,0,3.04,47.92,2.38,38.81,42.8,1.77
1641081600,4,460.62,0,2.91,45.78,2.26,38.46,42.58,1.88
1641085200,4,467.3,0,3.21,45.06,2.5,36.78,40.95,1.92
1641088800,4,494,0,4.24,42.92,2.8,35.2,39.57,2.03
1641092400,4,514.03,0.03,5.48,39.7,3.1,34.71,39.09,2.06
1641096000,4,520.71,0.09,6.08,40.05,3.37,35.19,39.41,1.87
1641099600,4,514.03,0.09,6.25,42.56,3.67,35.87,40.05,1.58
1641103200,4,500.68,0.07,6.34,45.42,4.05,36,40.08,1.41
1641106800,4,487.33,0.18,5.74,50.07,4.17,35.26,39.2,1.35
1641110400,4,453.95,0.17,4.46,60.08,3.55,32.43,36.21,1.31
1641114000,4,407.22,0.14,3.08,67.95,2.65,27.99,31.53,1.27
1641117600,3,380.52,0.13,2.48,70.81,2.12,24.14,27.38,1.33
1641121200,3,373.84,0.13,2.83,72.24,2.21,23.59,26.72,1.49
1641124800,4,387.19,0.08,3.98,78.68,3.99,27.63,31.13,1.55
1641128400,4,410.56,0,5.23,91.55,8.23,35.66,40.24,1.5
1641132000,4,423.91,0,5.57,100.14,11.09,42.27,48.74,1.55
1641135600,4,417.23,0,5.57,94.41,10.97,42.7,51.6,1.65
1641139200,4,410.56,0,5.74,79.39,8.46,39.94,51.87,1.87
1641142800,4,413.89,0,6.25,61.51,6.5,38.28,52.91,2.28
1641146400,4,410.56,0,6.6,49.35,5.84,38.08,54.04,2.69
1641150000,4,397.21,0,6.51,42.2,6.5,38.96,55.15,2.88
1641153600,4,390.53,0,6.43,39.34,8.34,42.37,59.14,2.69
1641157200,4,387.19,0,6.43,39.34,10.01,47.55,64.48,2.41
1641160800,5,390.53,0,6.08,40.77,10.49,52.91,69.76,1.9
1641164400,5,400.54,0,6,39.7,10.25,58.85,76.58,1.46
1641168000,5,413.89,0,5.74,40.41,9.54,63.99,83.5,1.14
1641171600,5,433.92,0,5.44,42.2,7.99,68.32,89.22,1.12
1641175200,5,460.62,0.01,5.83,41.48,6.08,70.92,92.47,1.5
1641178800,5,494,0.28,6.85,40.41,5.19,71.05,92.13,1.77
1641182400,5,494,0.69,6.51,45.78,4.71,64.26,82.27,1.65
1641186000,4,453.95,0.54,4.67,57.94,3.99,49.42,62.57,1.33
1641189600,4,413.89,0.33,3.08,70.1,3.58,39.18,49.02,1.19
1641193200,4,390.53,0.21,2.25,76.53,3.19,34.08,42.27,1.22
1641196800,4,360.49,0.15,2.06,73.67,2.47,26.49,33.21,1.39
1641200400,3,340.46,0.12,2.16,70.1,1.94,21.09,27.16,1.49
1641204000,2,333.79,0.18,2.48,65.8,1.64,19.43,26.01,1.85
1641207600,3,343.8,0.29,3.26,63.66,1.55,20.21,27.64,2.44
1641211200,3,363.83,0.25,4.67,62.94,1.51,22.89,31.23,2.88
1641214800,4,397.21,0.02,6.25,65.8,2.47,29.58,39.17,3.13
1641218400,4,447.27,0,7.45,71.53,6.08,41.95,53.26,3.32
1641222000,5,494,0,8.48,75.82,10.13,54.13,67,3.29
1641225600,5,520.71,0,9.17,71.53,11.56,60.51,74.51,3.17
1641229200,5,534.06,0,9.42,58.65,9.54,60.7,76.22,3.26
1641232800,5,520.71,0,9.08,47.21,6.74,57.53,73.86,3.23
1641236400,5,494,0,7.88,39.34,4.35,54.91,70.93,3.55
1641240000,5,473.98,0,6.68,35.41,3.25,54.36,70.31,4.62
1641243600,5,460.62,0,5.74,36.48,3.22,55.71,71.7,6.08
1641247200,5,453.95,0,5.18,38.62,3.67,58.87,74.93,7.28
1641250800,5,447.27,0,4.71,37.91,4.11,63.59,79.7,6.33
1641254400,5,447.27,0,4.63,35.41,4.95,70.09,86.38,4.5
1641258000,5,460.62,0,5.74,31.83,6.56,78.56,95.46,2.75
1641261600,5,507.35,0.02,8.74,26.82,7.03,85.06,103.45,2.41
1641265200,5,540.73,0.11,10.45,31.47,6.02,84.97,102.76,1.68
1641268800,5,487.33,0.16,6.68,61.51,5.48,67.21,79.9,0.63
1641272400,5,473.98,0.22,5.1,72.96,4.17,51.87,61.2,1.03
1641276000,4,460.62,0.27,4.28,80.11,3.93,45.78,53.6,1.2
1641279600,4,453.95,0.34,3.38,87.26,3.78,44.59,51.9,1.35
1641283200,4,440.6,0.25,2.68,91.55,3.19,38.74,45.18,1.41
1641286800,4,417.23,0.23,2.33,90.84,2.68,32.52,38.32,1.39
1641290400,4,403.88,0.25,2.55,86.55,2.35,29.1,34.95,1.73
1641294000,4,403.88,0.3,3.51,80.11,2.09,27.49,33.75,2.37
1641297600,4,410.56,0.22,5.18,72.96,1.91,26.64,33.3,2.98
1641301200,4,423.91,0.02,6.77,66.52,1.83,26.92,34.35,3.51
1641304800,4,447.27,0,7.97,60.8,2,29.6,38.63,4.24
1641308400,4,467.3,0,8.65,58.65,2.47,34.17,45.12,4.75
1641312000,4,487.33,0,8.57,65.8,4.89,43.27,55.7,4.5
1641315600,5,500.68,0,8.65,70.1,8.11,55.35,69.1,3.77
1641319200,5,487.33,0,8.23,65.8,7.75,58.05,71.92,3.13
1641322800,5,453.95,0,7.11,55.79,4.59,53.03,66.44,2.79
1641326400,4,427.25,0,5.74,48.64,2.53,49.67,63.19,3.1
1641330000,4,407.22,0,4.54,47.21,1.86,48.87,62.62,3.93
1641333600,5,400.54,0,3.9,47.21,1.88,50.33,64.31,4.75
1641337200,5,397.21,0,3.64,44.7,2.38,53.32,67.53,4.43
1641340800,5,400.54,0,3.81,40.05,3.46,57.83,72.49,3.93
1641344400,5,420.57,0,4.97,35.41,5.25,64.54,80.63,3.7
1641348000,5,480.65,0.06,7.97,30.76,7.75,73.78,93.18,4.43
1641351600,5,540.73,1.08,10.37,32.9,10.13,83.24,105.32,5
1641355200,5,547.41,1.69,9.77,50.78,11.44,86.69,108.94,4.94
1641358800,5,534.06,1.15,7.8,73.67,10.01,83.82,105.08,5.26
1641362400,5,514.03,0.61,5.4,94.41,8.23,80.19,99.09,4.94
1641366000,5,494,0.43,3.64,110.15,7.33,78.43,95.26,4.5
1641369600,5,473.98,0.37,3.17,115.87,6.62,73.9,88.44,4.24
1641373200,5,447.27,0.38,3.17,118.73,6.08,66.74,78.75,3.8
1641376800,5,453.95,0.47,4.33,114.44,5.72,64.82,76.29,4.94
1641380400,5,494,0.54,7.03,113.01,5.78,67.45,80.32,7.66
1641384000,5,540.73,0.34,11.65,105.86,6.38,69.86,84.14,10.77
1641387600,5,587.46,0.02,14.91,88.69,6.74,69.61,84.9,12.29
1641391200,5,607.49,0,14.39,65.8,5.48,68.07,84.23,10.39
1641394800,5,594.14,0,12.68,55.07,4.05,64.32,80.24,7.09
1641398400,5,514.03,0,9.68,62.94,3.28,57.12,70.6,4.81
1641402000,5,500.68,0,9,61.51,3.07,56.95,71.45,4.69
1641405600,5,487.33,0,8.23,64.37,4.11,60.97,76.21,4.37
1641409200,5,473.98,0,7.2,62.23,5.3,67.79,83.17,4.02
1641412800,5,480.65,0,6.25,55.07,5.3,74.72,90.69,3.99
1641416400,5,494,0,5.65,48.64,4.59,79.66,96.3,4.5
1641420000,5,500.68,0,5.18,41.84,3.58,82.7,99.79,5.07
1641423600,5,507.35,0,4.88,34.69,2.53,83.24,100.62,4.81
1641427200,5,507.35,0,4.84,30.04,1.88,83.47,100.82,4.18
1641430800,5,527.38,0.01,6,25.75,1.88,82.53,100.02,4.02
1641434400,5,594.14,0.13,10.02,18.95,3.19,82.17,101.17,4.62
1641438000,5,654.22,0.95,14.39,15.2,5.9,83.25,104.14,5.07
1641441600,5,527.38,0.29,12.17,33.97,11.92,71.86,87.6,2.5
1641445200,5,433.92,0.45,7.88,46.49,8.94,55.37,66.89,2.01
1641448800,4,373.84,0.39,4.97,58.65,6.2,43.51,52.17,1.71
1641452400,4,343.8,0.34,3.3,70.1,5.25,38.22,45.39,1.54
1641456000,4,327.11,0.27,2.87,74.39,4.53,34.73,41.12,1.66
1641459600,4,320.43,0.26,2.96,76.53,4.29,32.82,38.62,1.76
1641463200,4,323.77,0.29,3.43,76.53,4.29,33.08,39.09,2.25
1641466800,4,340.46,0.29,4.8,72.24,4.29,33.66,40.25,2.98
1641470400,4,360.49,0.17,6.68,66.52,4.41,34.79,41.96,3.51
1641474000,4,380.52,0.01,7.88,63.66,5.19,37.23,45.07,3.7
1641477600,4,400.54,0,8.4,64.37,6.68,42.9,51.75,3.86
1641481200,5,427.25,0,8.74,66.52,7.99,51.39,61.04,4.02
1641484800,5,460.62,0,8.14,70.81,7.75,58.83,68.14,3.67
1641488400,5,467.3,0,7.2,64.37,4.89,53.89,62.61,3.2
1641492000,4,447.27,0,6.6,52.21,2.71,40.75,48.6,2.82
1641495600,4,423.91,0,6.08,41.48,1.76,30.5,37.61,2.72
1641499200,4,417.23,0,5.91,33.26,1.52,26.46,33.87,2.91
1641502800,4,417.23,0,5.65,27.54,1.43,25.04,32.98,3.17
1641506400,4,417.23,0.01,5.27,21.64,1.18,25.13,33.9,3.45
1641510000,4,417.23,0.02,4.93,15.38,0.92,25.86,35.54,3.32
1641513600,4,423.91,0.05,4.88,11.62,0.83,26.68,36.57,3.07
1641517200,4,447.27,0.16,5.83,9.3,1.07,27.71,38.11,3.29
1641520800,4,507.35,0.75,8.4,6.71,1.83,29.69,43.59,4.56
1641524400,4,574.11,4.14,8.91,9.57,2.74,32.23,49.21,6.33
1641528000,4,540.73,3.86,9.25,24.68,3.43,31.47,46.79,5.95
1641531600,4,480.65,2.04,7.97,39.34,3.55,31.09,43.42,4.31
1641535200,4,417.23,0.91,5.74,52.21,3.61,29.89,38.81,2.94
1641538800,4,373.84,0.5,3.77,62.94,3.64,27.72,34.38,2.15
1641542400,3,357.15,0.3,3.47,65.8,3.49,24.6,30.27,2.25
1641546000,3,350.48,0.22,3.68,65.09,3.49,21.6,26.45,2.31
1641549600,3,357.15,0.4,4.11,66.52,3.49,20.1,24.91,2.94
1641553200,2,377.18,0.4,6,62.94,3.46,19.62,25.03,4.05
1641556800,2,403.88,0.26,8.74,55.07,3.58,18.97,25.08,5.13
1641560400,2,427.25,0.02,10.45,47.92,3.93,18.67,25.43,5.57
1641564000,3,447.27,0,10.28,42.56,4.29,20.04,27.64,4.94
1641567600,3,453.95,0,10.37,39.7,4.77,23.78,31.76,4.12
1641571200,4,473.98,0,10.97,35.76,5.01,29.43,37.35,3.45
1641574800,4,494,0,11.65,29.33,4.29,34.04,42.36,3.04
1641578400,4,500.68,0,11.31,25.03,3.28,35.37,43.24,2.63
1641582000,4,487.33,0,10.11,22.35,2.47,34.14,41.11,2.5
1641585600,4,467.3,0,8.91,20.74,2.03,32.7,39,2.5
1641589200,4,447.27,0,7.97,19.49,1.76,31.29,37.4,2.56
1641592800,4,427.25,0.01,6.68,15.56,1.19,29.75,36.24,2.85
1641596400,4,417.23,0.03,5.65,11.8,0.86,29.01,36.04,3.7
1641600000,4,413.89,0.05,5.31,10.28,0.86,28.64,36.13,5.26
1641603600,4,413.89,0.08,5.83,11.8,1.33,27.93,35.87,6.78
1641607200,4,440.6,0.15,8.05,11.98,2.65,27.3,37.06,6.59
1641610800,4,460.62,0.46,10.97,11.18,4.83,27.29,37.9,5.19
1641614400,4,390.53,0.68,9.77,21.99,8.94,28.95,37.1,1.93
1641618000,4,353.81,1.31,8.48,27.89,10.73,32.7,39.76,0.91
1641621600,4,327.11,1.24,6.77,38.27,10.49,33.72,40.19,0.38
1641625200,4,317.1,0.8,4.37,55.79,8.58,33.05,39.33,0.4
1641628800,4,310.42,0.41,2.74,66.52,5.9,28.39,34.27,1.06
1641632400,3,307.08,0.32,2.14,69.38,4.11,23.24,28.66,1.57
1641636000,3,310.42,0.37,2.42,67.95,3.28,20.68,26.23,2.37
1641639600,3,327.11,0.47,3.6,64.37,2.95,20.47,26.65,3.51
1641643200,3,350.48,0.4,5.74,59.37,3.04,20.85,27.66,4.56
1641646800,3,367.16,0.04,7.54,52.93,3.43,21.26,28.73,4.94
1641650400,3,377.18,0,7.37,50.78,3.87,22.82,31,4.37
1641654000,4,387.19,0,6.85,54.36,4.71,27.59,36.24,3.83
1641657600,4,403.88,0,6.51,63.66,6.08,37.31,46.3,3.36
1641661200,4,423.91,0,6.17,64.37,5.66,44.27,53.57,3.13
1641664800,4,420.57,0,5.83,56.51,3.87,42.56,51.57,2.94
1641668400,4,397.21,0,5.4,45.42,2.32,37.02,45.82,2.88
1641672000,4,377.18,0,4.84,36.84,1.7,32.88,42.24,3.17
1641675600,4,360.49,0,4.46,31.83,1.56,30.16,40.45,3.67
1641679200,4,350.48,0,4.2,28.61,1.52,29.35,40.63,4.18
1641682800,4,347.14,0,4.03,26.82,1.48,29.33,41.43,4.24
1641686400,4,347.14,0,4.07,26.11,1.49,29.78,42.75,4.18
1641690000,4,363.83,0.01,4.84,25.39,1.76,31.04,45.23,4.24
1641693600,4,403.88,0.09,6.94,22.71,2.24,32.89,48.77,4.62
1641697200,4,440.6,1.17,7.8,23.96,2.41,34.26,50.66,4.75
1641700800,4,427.25,1.45,6.68,32.9,2.26,32.84,46.86,4.12
1641704400,4,387.19,0.75,5.18,43.63,2.44,29.26,39.68,3.23
1641708000,4,343.8,0.34,4.07,50.07,3.37,26.6,34.74,2.5
1641711600,4,317.1,0.31,3.26,55.79,4.23,26.02,33.37,2.09
1641715200,3,297.07,0.3,2.59,62.23,4.23,23.4,29.94,1.87
1641718800,2,283.72,0.28,2.03,67.95,3.78,19.61,25.11,1.65
1641722400,2,283.72,0.34,2.38,66.52,3.16,17.84,23.25,2.28
1641726000,2,300.41,0.41,3.9,62.23,2.86,17.93,24.09,3.74
1641729600,2,327.11,0.29,6.25,57.22,2.98,18.53,25.49,5.19
1641733200,2,347.14,0.03,8.05,52.93,3.4,19.37,27.08,6.02
1641736800,3,363.83,0,8.05,49.35,3.55,21.19,29.64,5.89
1641740400,3,370.5,0,7.71,50.07,3.78,24.29,33.1,5.45
1641744000,4,377.18,0,7.28,55.07,4.47,30.35,39.15,5.07
1641747600,4,403.88,0,7.54,52.93,4.53,37.86,47.6,5
1641751200,4,423.91,0,7.8,47.92,3.87,43.53,53.71,4.69
1641754800,4,427.25,0,7.71,38.62,2.59,46,56.31,4.43
1641758400,4,440.6,0,7.88,27.18,1.74,47.04,58.22,4.88
1641762000,4,453.95,0.01,7.97,19.85,1.45,47.92,60.13,5.95
1641765600,4,467.3,0.01,8.91,16.45,1.73,48.5,61.86,10.39
1641769200,4,494,0.01,10.62,14.66,2.29,49.18,63.55,16.97
1641772800,4,527.38,0.03,12.51,12.52,2.86,49.87,65.25,23.56
1641776400,5,580.79,0.14,15.59,9.66,3.78,52.48,69.31,29.39
1641780000,5,694.27,1.59,20.39,6.26,5.72,58.03,78.32,34.96
1641783600,5,814.44,8.38,18.68,15.02,7.63,64.83,88.49,38
1641787200,5,754.36,6.71,16.28,39.34,6.5,64.88,87.16,24.07
1641790800,5,620.84,2.63,10.88,77.96,5.19,59.41,78.54,12.92
1641794400,5,500.68,0.86,5.23,101.57,4.29,51.72,67.12,7.35
1641798000,4,417.23,0.39,3.47,95.84,3.55,43.08,55.81,4.81
1641801600,4,380.52,0.33,3.81,83.68,3.04,34.26,45.47,4.69
1641805200,4,350.48,0.3,4.16,73.67,2.56,25.05,34.41,4.69
1641808800,2,333.79,0.28,4.46,66.52,2.24,19.41,27.38,4.62
1641812400,2,337.12,0.27,5.14,60.08,2.06,17.04,24.45,4.56
1641816000,2,343.8,0.19,6.6,54.36,2.03,16.35,23.56,4.62
1641819600,2,363.83,0.02,8.31,49.35,2.21,17.33,24.76,4.94
1641823200,3,410.56,0,10.62,45.42,2.68,20.88,29.74,6.02
1641826800,4,447.27,0,11.48,45.78,2.95,25.6,36.15,6.78
1641830400,4,467.3,0,11.14,52.21,2.98,30.4,41.84,6.84
1641834000,4,480.65,0,10.54,53.64,2.86,34.39,46.58,6.65
1641837600,4,480.65,0,9.68,50.78,2.65,35.77,47.93,5.76
1641841200,4,473.98,0,9,43.27,2.29,34.74,46.39,4.75
1641844800,4,473.98,0,8.57,33.26,1.79,34.3,45.97,3.77
1641848400,4,473.98,0,8.05,25.39,1.49,33.34,45.05,3.2
1641852000,4,467.3,0.01,7.45,18.06,1.21,32.8,44.8,3.26
1641855600,4,467.3,0.03,6.77,12.34,1.06,33.37,45.91,3.96
1641859200,4,460.62,0.06,6.51,9.83,1.21,34.01,47.25,5.13
1641862800,4,473.98,0.16,7.54,8.4,1.89,34.35,48.68,7.16
1641866400,4,520.71,0.76,10.88,6.17,3.34,35.8,53,10.26
1641870000,4,587.46,3.74,13.02,8.14,4.83,37.21,57.09,13.55
1641873600,4,554.08,3.41,14.05,17.17,5.6,33.8,51.91,11.91
1641877200,4,487.33,2.21,11.82,28.97,6.02,29.45,44.01,8.23
1641880800,4,417.23,1.31,8.74,42.92,6.79,26.13,36.64,4.94
1641884400,4,380.52,0.86,6.77,56.51,7.39,25.33,33.77,3.64
1641888000,4,380.52,0.6,6.6,64.37,7.27,25.06,33.31,4.5
1641891600,3,383.85,0.49,7.03,67.23,7.03,22.98,30.86,5.32
1641895200,3,397.21,0.56,7.45,70.81,6.5,21.35,29.2,6.46
1641898800,3,417.23,0.64,8.14,72.96,5.72,20.91,29.09,7.35
1641902400,3,440.6,0.54,10.2,66.52,5.13,20.48,29.05,7.79
1641906000,2,460.62,0.07,12,52.93,4.71,19.77,28.68,7.54
1641909600,3,473.98,0,11.82,43.63,4.65,20.9,30.43,6.33
1641913200,3,480.65,0,11.48,40.05,4.71,24.19,34.04,4.94
1641916800,4,487.33,0,11.31,36.84,4.71,28.27,37.74,3.89
1641920400,4,500.68,0,11.31,30.76,4.05,31.54,41.08,3.51
1641924000,4,494,0,10.71,25.75,3.1,32.14,41.05,3.1
1641927600,4,480.65,0.01,10.02,20.03,2.09,31.86,40.21,3.96
1641931200,4,480.65,0.02,10.02,14.48,1.86,32.33,41.45,7.35
1641934800,4,487.33,0.03,10.71,11.44,2.06,33.28,43.29,11.91
1641938400,4,500.68,0.03,11.65,10.1,2.44,33.95,44.98,17.48
1641942000,4,520.71,0.04,12.68,9.48,2.8,34.14,46.1,23.05
1641945600,4,547.41,0.04,14.05,9.57,3.19,34.8,47.33,28.37
1641949200,4,594.14,0.13,16.96,8.67,4.05,36.78,50.68,34.45
1641952800,4,694.27,0.86,22.62,5.41,5.9,41.11,58.59,41.04
1641956400,4,814.44,4.75,26.05,7.06,7.87,46.53,67.25,45.09
1641960000,4,787.73,4.3,25.02,18.95,7.45,47.07,65.42,32.93
1641963600,4,707.63,3.02,19.71,46.49,6.97,47.07,62.54,22.55
1641967200,4,640.87,1.51,13.19,88.69,6.2,46.93,60.62,16.21
1641970800,4,607.49,0.66,7.54,128.75,5.42,49.59,62.87,13.68
1641974400,5,594.14,0.41,5.57,154.5,5.36,52.84,65.78,13.68
1641978000,5,560.76,0.37,5.27,165.94,5.42,50.78,63.04,13.55
1641981600,4,534.06,0.36,5.4,165.94,5.19,47.33,58.82,13.05
1641985200,4,500.68,0.35,5.83,140.19,4.29,42.58,52.93,10.51
1641988800,4,460.62,0.24,6.6,104.43,3.16,35.39,44.1,7.35
1641992400,4,427.25,0.02,7.03,75.1,2.44,27.88,35.54,5.45
1641996000,4,433.92,0,7.45,62.94,2.35,25.1,33.59,5.13
1641999600,4,447.27,0,8.05,57.94,2.44,25.25,34.97,4.81
1642003200,4,473.98,0,8.83,54.36,2.74,26.79,37.25,4.31
1642006800,4,494,0,9.08,52.21,2.95,28.86,39.35,3.67
1642010400,4,500.68,0,8.65,51.5,3.07,29.23,38.59,3.04
1642014000,4,500.68,0,7.97,46.49,2.59,28.39,36.5,2.37
1642017600,4,494,0,7.2,38.62,1.88,27.82,34.97,2.06
1642021200,4,487.33,0,6.17,33.97,1.53,26.9,33.02,2.09
1642024800,4,473.98,0,5.57,28.25,1.28,26.49,32.83,3.51
1642028400,4,467.3,0,5.65,25.03,1.42,26.68,33.72,7.09
1642032000,4,473.98,0,6.6,25.03,1.82,28.03,35.81,11.78
1642035600,4,500.68,0.01,9,24.68,2.71,29.29,38.23,17.23
1642039200,4,574.11,0.29,13.71,19.67,4.29,32.1,44.47,21.79
1642042800,4,640.87,3.49,13.54,21.64,4.95,36.27,52.46,20.77
1642046400,4,547.41,1.82,7.54,52.21,3.04,28.53,39.94,9.25
1642050000,4,547.41,1.02,6.17,82.25,3.16,29.39,40.85,9.37
1642053600,4,554.08,0.57,5.06,115.87,3.55,31.97,43.93,11.4
1642057200,4,560.76,0.38,4.41,141.62,3.81,34.75,47.03,13.17
1642060800,4,567.44,0.34,4.37,157.36,3.87,36.42,48.53,14.31
1642064400,4,560.76,0.34,4.67,157.36,3.81,34.07,45.16,14.44
1642068000,4,540.73,0.35,4.97,144.48,3.46,30.7,40.69,13.17
1642071600,4,514.03,0.38,5.57,115.87,2.71,26.85,35.75,10.39
1642075200,3,487.33,0.3,7.03,82.97,2.06,22.1,29.73,7.66
1642078800,2,467.3,0.03,8.05,64.37,1.94,19.41,26.31,6.08
1642082400,3,473.98,0,7.88,65.09,2.5,21.37,28.57,5.76
1642086000,4,494,0,7.71,68.66,3.16,25.39,33.26,5.57
1642089600,4,507.35,0,8.05,67.95,3.52,28.35,36.45,5.13
1642093200,4,514.03,0,8.31,61.51,3.31,30.1,38.56,4.56
1642096800,4,514.03,0,8.05,55.79,2.89,30.2,38.5,3.8
1642100400,4,500.68,0,7.54,47.92,2.21,29.26,36.57,3.01
1642104000,4,494,0,6.77,40.05,1.61,28.51,34.83,2.53
1642107600,4,487.33,0,5.74,34.69,1.31,28.04,33.35,2.37
1642111200,4,487.33,0,5.1,30.76,1.1,28.37,33.6,2.94
1642114800,4,480.65,0,4.71,28.25,0.97,29.38,34.89,3.39
1642118400,4,480.65,0,4.54,27.54,0.95,30.43,36.06,3.86
1642122000,4,500.68,0.01,5.36,24.32,1.16,31.57,38.3,4.31
1642125600,4,554.08,0.15,8.14,17.7,1.68,34.29,44.17,4.31
1642129200,4,614.17,1.54,9.42,17.52,1.97,36.84,49.65,4.24
1642132800,3,460.62,0.52,4.11,47.92,1.28,20.86,26.09,2.34
1642136400,2,447.27,0.59,3.68,52.21,1.49,17.21,22.28,3.01
1642140000,2,447.27,0.52,3.38,62.23,1.67,15.77,20.97,3.8
1642143600,2,447.27,0.42,3.08,72.24,1.68,15.3,20.59,4.37
1642147200,2,440.6,0.39,3.13,77.25,1.67,14.45,19.55,4.62
1642150800,2,433.92,0.4,3.47,81.54,1.71,13.37,18.16,4.88
1642154400,2,433.92,0.41,3.86,82.97,1.71,13.23,17.88,5.07
1642158000,2,433.92,0.43,4.67,78.68,1.65,13.6,18.3,5
1642161600,2,447.27,0.3,6.34,70.81,1.7,14.13,18.94,4.94
1642165200,2,487.33,0.03,9.42,57.22,2.15,16.53,22.8,6.02
1642168800,3,560.76,0,12.51,40.41,2.74,21.45,31.27,7.66
1642172400,4,620.84,0,14.22,26.46,2.89,26.16,39.82,7.79
1642176000,4,680.92,0.02,15.94,17.88,2.77,30.49,46.82,6.52
1642179600,4,727.65,0.06,17.14,12.52,2.47,34.44,51.94,5.13
1642183200,4,727.65,0.06,16.96,11.44,2,35.15,51.02,4.31
1642186800,4,694.27,0.02,17.31,13.05,2.12,33.05,46.69,8.99
1642190400,4,707.63,0.02,20.39,10.28,2.71,33.93,48.26,17.23
1642194000,4,727.65,0.02,22.62,9.21,3.1,35.81,50.15,23.31
1642197600,4,747.68,0.02,23.99,9.66,3.46,37.38,51.26,28.88
1642201200,4,747.68,0.01,23.99,11.44,3.7,38.22,51.52,32.42
1642204800,4,741,0.01,23.31,13.41,3.81,39.04,51.67,34.45
1642208400,4,734.33,0.02,22.96,14.84,4.23,39.65,52.34,35.97
1642212000,4,761.03,0.12,24.68,13.41,5.25,41.46,56.08,38
1642215600,4,801.09,1.06,26.73,11.8,6.26,43.8,60.32,38.5
1642219200,4,741,0.76,21.76,20.03,5.36,38.92,52.88,27.11
1642222800,4,634.19,0.39,14.05,30.4,3.81,28.66,38.63,15.2
1642226400,3,527.38,0.26,8.31,37.19,2.56,20.05,26.41,8.23
1642230000,2,447.27,0.17,5.27,40.05,1.79,13.62,17.87,5.13
1642233600,1,410.56,0.12,4.46,38.62,1.48,9.92,13.56,4.5
1642237200,1,390.53,0.1,4.16,36.84,1.31,7.52,10.77,4.24
1642240800,1,397.21,0.14,5.14,31.83,1.42,7.15,11.05,5.45
1642244400,1,420.57,0.16,7.45,27.18,1.73,8.04,13.21,7.6
1642248000,1,453.95,0.11,10.37,23.96,2.12,9.11,15.38,9.63
1642251600,2,473.98,0.03,12,20.56,2.41,10.47,17.62,10.26
1642255200,2,494,0.01,11.48,17.7,2.35,12.39,20.6,8.99
1642258800,2,494,0.01,9.94,18.95,2.18,14.03,22.26,7.47
1642262400,2,460.62,0,7.37,29.68,2.26,14.12,20.02,5.32
1642266000,2,453.95,0,7.28,32.9,2.74,14.54,19.76,4.24
1642269600,2,440.6,0,7.54,32.54,3.22,13.92,18.62,3.36
1642273200,2,417.23,0,7.71,29.33,3.52,13.15,17.5,2.79
1642276800,2,397.21,0,7.97,24.32,3.43,12.95,17.4,2.5
1642280400,2,387.19,0,7.97,19.85,2.98,12.51,17.05,2.41
1642284000,2,383.85,0.01,7.37,16.63,2.26,11.82,16.21,2.69
1642287600,2,383.85,0.01,6.51,15.2,1.83,11.26,15.36,3.58
1642291200,2,387.19,0.02,6.34,14.66,2.24,11.55,15.41,4.94
1642294800,2,397.21,0.05,8.05,13.95,4.41,13.59,17.51,6.27
1642298400,2,417.23,0.15,11.48,11.44,7.15,16.98,21.83,6.59
1642302000,2,440.6,0.61,13.88,9.48,8.34,19.85,25.46,6.33
1642305600,3,440.6,1.45,12.68,12.16,7.51,20.78,26.3,5.13
1642309200,2,417.23,1.2,9.77,18.24,5.48,17.43,22.01,3.83
1642312800,2,387.19,0.75,6.85,26.46,3.99,12.53,15.73,2.91
